index,/gantry/pitch/target,/gantry/pitch/measurement,/gantry/pitch/control_velocity,/gantry/imu/roll,/gantry/imu/pitch,/gantry/imu/yaw,/dart/left_motor/angle,/dart/left_motor/velocity,/dart/left_motor/control_velocity,/dart/left_motor/torque,/dart/left_motor/control_torque,/dart/right_motor/angle,/dart/right_motor/velocity,/dart/right_motor/control_velocity,/dart/right_motor/torque,/dart/right_motor/control_torque,/dart/up_motor/angle,/dart/up_motor/velocity,/dart/up_motor/control_velocity,/dart/up_motor/torque,/dart/up_motor/control_torque
28492,2.59673,2.59665,0.791975,2.59665,-0.0410823,0.422479,-246.603,0.349066,0.83061,0.149963,0.146677,-246.205,0.372337,0.753339,0.0547119,0.116443,-53.7577,6.00975,10,0.116125,0.18
28493,2.59673,2.59666,0.756134,2.59666,-0.041101,0.422475,-246.6,0.584685,0.794659,0.108875,0.0628829,-246.203,0.296706,0.71761,0.0799805,0.127733,-53.7248,6.56244,10,0.161499,0.18
28494,2.59673,2.59669,0.372032,2.59669,-0.0411192,0.422505,-246.596,0.817396,0.410373,0.0432861,-0.125634,-246.201,0.477057,0.333691,0.0592163,-0.0463533,-53.6866,6.75442,10,0.143701,0.18
28495,2.59673,2.59668,0.529192,2.59668,-0.0411238,0.422478,-246.594,0.360701,0.56768,0.0312012,0.0651322,-246.197,0.797034,0.490704,0.0244995,-0.0919561,-53.6523,6.90569,10,0.158423,0.18
28496,2.59673,2.59669,0.443067,2.59669,-0.0411129,0.422487,-246.594,-0.0436332,0.481751,0.0910767,0.159634,-246.195,0.264708,0.404383,0.0148315,0.0441048,-53.6239,7.15003,10,0.171497,0.18
28497,2.59673,2.59671,0.247686,2.59671,-0.0411351,0.422475,-246.594,0.0523599,0.286381,0.0754761,0.0714847,-246.195,0.0523599,0.208991,0.0268066,0.0480912,-53.5802,6.93768,10,0.0854736,0.18
28498,2.59673,2.59671,0.192921,2.59671,-0.0411643,0.422475,-246.594,-0.0232711,0.23162,0.0917358,0.0773711,-246.195,-0.0232711,0.154222,0.0347168,0.0540568,-53.5422,7.45837,10,0.0884399,0.18
28499,2.59673,2.59673,0.0166797,2.59673,-0.0411433,0.422479,-246.594,-0.0436332,0.0553829,0.0548218,0.0301355,-246.195,-0.0232711,-0.0220235,0.0268066,0.000334744,-53.5032,7.83071,10,0.143701,0.18
28500,2.59673,2.59671,0.164934,2.59671,-0.0411444,0.422461,-246.594,-0.0116355,0.203646,0.0680054,0.0652771,-246.195,-0.0116355,0.126222,0.0269165,0.0419551,-53.4627,8.17105,10,0.167212,0.18
28501,2.59673,2.5967,0.27791,2.5967,-0.0411473,0.422438,-246.594,0,0.316615,0.0599854,0.0963246,-246.195,0,0.239204,0.0269165,0.0727337,-53.4217,8.67138,10,0.141174,0.18
28502,2.59673,2.59668,0.524126,2.59668,-0.0411331,0.422422,-246.594,0.00872665,0.562829,0.107886,0.168916,-246.195,0.00872665,0.485423,0.0638306,0.145408,-53.3788,8.50266,10,0.137659,0.18
28503,2.59673,2.59669,0.397086,2.59669,-0.0411638,0.42237,-246.593,0.0610865,0.435815,0.125354,0.113736,-246.194,0.148353,0.358357,0.076355,0.0634927,-53.3353,8.74701,10,0.103711,0.18
28504,2.59673,2.59672,0.0693291,2.59672,-0.0411661,0.422399,-246.593,0.0523599,0.108109,0.0625122,0.0161823,-246.193,0.136717,0.0305492,0.0303223,-0.0328819,-53.2896,8.86336,10,0.164136,0.18
28505,2.59673,2.59672,0.108029,2.59672,-0.0412163,0.422376,-246.593,-0.0436332,0.146835,0.0703125,0.0576475,-246.193,-0.0319977,0.0692238,0.0020874,0.030953,-53.2434,9.45096,10,0.0942627,0.16385
28506,2.59673,2.59671,0.228541,2.59671,-0.0411765,0.422341,-246.593,0,0.267334,0.0644897,0.0807865,-246.193,-0.0232711,0.189748,0.0372437,0.0642098,-53.197,9.15134,10,0.116675,0.18
28507,2.59673,2.59673,-0.020092,2.59673,-0.0410782,0.422279,-246.593,0,0.0187028,0.0487793,0.0055812,-246.193,0.00872665,-0.0588868,0.0303223,-0.0207142,-53.1482,9.54695,10,0.0732788,0.13707
28508,2.59673,2.59673,0.042569,2.59673,-0.0410743,0.42223,-246.593,-0.0232711,0.0813638,0.0332886,0.0321029,-246.193,-0.0319977,0.00377422,0.0162598,0.0112715,-53.0998,9.61967,10,0.123157,0.11692
28509,2.59673,2.59672,0.0698694,2.59672,-0.0410823,0.422192,-246.593,0,0.108664,0.0488892,0.0326011,-246.193,0,0.0310746,0.0231812,0.00903769,-53.0502,9.67494,10,0.118982,0.0968091
28510,2.59673,2.59671,0.191491,2.59671,-0.0410606,0.422131,-246.593,0,0.230286,0.0410889,0.0700675,-246.193,0,0.152696,0.0303223,0.0465041,-53.0027,9.70694,10,0.0591064,0.0890003
28511,2.59673,2.59673,-0.0197054,2.59673,-0.0410021,0.422059,-246.593,0,0.0190937,0.048999,0.00451649,-246.193,0,-0.0585044,0.0303223,-0.0189404,-52.9472,9.68367,10,0.0705322,0.095086
28512,2.59673,2.59671,0.265672,2.59671,-0.0409952,0.422016,-246.593,-0.0116355,0.304471,0.0410889,0.0971329,-246.193,-0.0116355,0.226873,0.023291,0.0735669,-52.8985,9.71567,10,0.101404,0.0873589
28513,2.59673,2.59671,0.214664,2.59671,-0.0410406,0.42195,-246.593,0.00872665,0.253459,0.0723999,0.0743431,-246.193,0,0.175869,0.0372437,0.0536209,-52.8507,9.45968,10,0.0838257,0.164908
28514,2.59673,2.59672,0.0899246,2.59672,-0.0410495,0.421929,-246.593,0.00872665,0.128711,0.0410889,0.0370674,-246.193,0,0.0511383,0.0303223,0.0160503,-52.8022,9.61967,10,0.0961304,0.115203
28515,2.59673,2.59675,-0.16623,2.59675,-0.0409913,0.421893,-246.593,-0.0232711,-0.127433,0.048999,-0.0308826,-246.193,0,-0.205026,0.023291,-0.0613237,-52.7536,9.74766,10,0.0731689,0.0761418
28516,2.59673,2.59673,-0.0211845,2.59673,-0.0409755,0.421856,-246.593,-0.0319977,0.0176252,0.0276855,0.0157052,-246.193,-0.0116355,-0.0599942,0.00922852,-0.0142421,-52.7043,9.86693,10,0.0620728,0.0371956
28517,2.59673,2.59673,-0.0394324,2.59673,-0.0409804,0.421814,-246.593,-0.0232711,-0.000614136,0.0198853,0.00636603,-246.193,0,-0.0782506,0.0162598,-0.024197,-52.6562,9.6953,10,0.0640503,0.0932428
28518,2.59673,2.59674,-0.0602694,2.59674,-0.0409722,0.421757,-246.593,-0.0116355,-0.0214533,0.0197754,-0.00226709,-246.193,-0.0116355,-0.0990855,0.00911865,-0.0258434,-52.6063,9.70694,10,0.0622925,0.0888912
28519,2.59673,2.59673,-0.0161287,2.59673,-0.0409651,0.421705,-246.593,0,0.022681,0.0252686,0.00697313,-246.193,-0.0116355,-0.0549384,0.0163696,-0.0130657,-52.5588,9.96292,10,0.0292236,0.0099518
28520,2.59673,2.59671,0.220638,2.59671,-0.0409872,0.421667,-246.593,0,0.25945,0.0198853,0.0799215,-246.193,0,0.181826,0.00911865,0.0563477,-52.5086,9.66331,10,0.0487793,0.104842
28521,2.59673,2.59671,0.15948,2.59671,-0.0410041,0.421628,-246.593,0,0.19829,0.0410889,0.0594097,-246.193,0,0.12067,0.0163696,0.0358373,-52.4605,9.67494,10,0.0392212,0.0975181
28522,2.59673,2.59671,0.189237,2.59671,-0.0409767,0.421569,-246.593,0,0.228043,0.048999,0.0693839,-246.193,0,0.150432,0.0163696,0.0457323,-52.4109,9.7913,10,0.0395508,0.0633815
28523,2.59673,2.59674,-0.0796972,2.59674,-0.0409784,0.421528,-246.593,0.00872665,-0.0408939,0.0569092,-0.0147305,-246.193,0,-0.118501,0.0231812,-0.035567,-52.3613,9.82329,10,0.0336182,0.0512646
28524,2.59673,2.59671,0.252968,2.59671,-0.0409977,0.421509,-246.593,-0.0116355,0.291771,0.0410889,0.0922966,-246.193,0,0.214164,0.0163696,0.0650853,-52.3115,9.87565,10,0.0335083,0.036563
28525,2.59673,2.59672,0.121203,2.59672,-0.0409954,0.421439,-246.593,0.0203622,0.159998,0.0410889,0.0422201,-246.193,0,0.082408,0.0163696,0.0250314,-52.2552,9.74766,10,0.05625,0.0765508
28526,2.59673,2.59671,0.168009,2.59671,-0.0409143,0.421367,-246.593,-0.0116355,0.206801,0.048999,0.0654118,-246.193,0,0.129216,0.0231812,0.0383161,-52.2062,9.93965,10,0.0640503,0.0162283
28527,2.59673,2.5967,0.334003,2.5967,-0.0409294,0.421287,-246.593,0.00872665,0.372792,0.0567993,0.111021,-246.193,0,0.295215,0.0163696,0.0901113,-52.1576,9.86693,10,0.0620728,0.0410946
28528,2.59673,2.59673,0.054434,2.59673,-0.0409149,0.421259,-246.593,0.00872665,0.0932203,0.0469116,0.0247275,-246.193,0,0.0156478,0.0234009,0.00390139,-52.1095,9.68367,10,0.0351562,0.0962857
28529,2.59673,2.59671,0.239266,2.59671,-0.0408912,0.421213,-246.593,-0.0232711,0.278056,0.0567993,0.0920018,-246.193,0,0.200475,0.0162598,0.0612647,-52.0607,9.90765,10,0.0239502,0.0269546
28530,2.59673,2.59674,-0.0913179,2.59674,-0.04091,0.421143,-246.593,0,-0.0525252,0.0625122,-0.0158145,-246.193,0,-0.130111,0.0231812,-0.0393767,-52.0117,9.63131,10,0.025708,0.115677
28531,2.59673,2.59673,-0.0112969,2.59673,-0.0409404,0.421094,-246.593,-0.0319977,0.0275043,0.0332886,0.0179028,-246.193,0,-0.0500981,0.0163696,-0.0154638,-51.9627,9.57895,10,0.0399902,0.127461
28532,2.59673,2.59675,-0.23993,2.59675,-0.0409055,0.421087,-246.593,-0.0319977,-0.201118,0.0410889,-0.0519027,-246.193,0,-0.278742,0.00944824,-0.0851939,-51.9144,9.70694,10,0.0471313,0.0902
28533,2.59673,2.59676,-0.262906,2.59676,-0.0408892,0.421065,-246.593,0,-0.224098,0.0197754,-0.067333,-246.193,-0.0116355,-0.301713,0.00911865,-0.0873706,-51.865,9.66331,10,0.0555908,0.102742
28534,2.59673,2.59675,-0.224539,2.59675,-0.0408846,0.421026,-246.594,-0.0436332,-0.185723,0.0118652,-0.0438181,-246.193,-0.0232711,-0.263355,0.00230713,-0.0735783,-51.8157,9.80293,10,0.0644897,0.0561397
28535,2.59673,2.59676,-0.249929,2.59676,-0.0409217,0.420965,-246.594,0,-0.211115,0.0118652,-0.0636282,-246.194,-0.0116355,-0.288743,0.00230713,-0.0835605,-51.7668,9.82329,10,0.061853,0.0523553
28536,2.59673,2.59675,-0.19648,2.59675,-0.0409193,0.420948,-246.594,-0.0116355,-0.157666,0.00889893,-0.0440465,-246.194,-0.0116355,-0.235294,-0.0116455,-0.0676215,-51.7173,9.84366,10,0.0622925,0.0474802
28537,2.59673,2.59677,-0.362023,2.59677,-0.0408847,0.420912,-246.594,-0.0232711,-0.323212,0.00384521,-0.0923224,-246.194,-0.0232711,-0.400835,-0.0115356,-0.116005,-51.6668,9.86693,10,0.066687,0.0416945
28538,2.59673,2.59675,-0.188155,2.59675,-0.0408851,0.420841,-246.594,-0.0756309,-0.149322,-0.000109863,-0.0220092,-246.194,-0.0232711,-0.226988,-0.0190063,-0.0616882,-51.6175,9.67494,10,0.0349365,0.0996175
28539,2.59673,2.59678,-0.473776,2.59678,-0.04083,0.420779,-246.594,-0.0872665,-0.43491,0.00318604,-0.107689,-246.194,-0.0116355,-0.512641,-0.0190063,-0.154182,-51.5686,9.86693,10,0.0513062,0.039704
28540,2.59673,2.59674,-0.0896172,2.59674,-0.0408519,0.420724,-246.594,0.00872665,-0.0507521,-0.00494385,-0.0167896,-246.194,-0.0116355,-0.128482,-0.00461426,-0.03413,-51.5124,9.93092,10,0.020105,0.020978
28541,2.59673,2.59675,-0.153264,2.59675,-0.0408375,0.420625,-246.594,0.0203622,-0.114416,-0.00483398,-0.0422693,-246.194,-0.0319977,-0.192112,-0.0188965,-0.0497728,-51.4621,9.90765,10,0.0204346,0.025864
28542,2.59673,2.59675,-0.185716,2.59675,-0.0408141,0.420579,-246.594,0,-0.146876,-0.00483398,-0.0451417,-246.194,-0.0116355,-0.224555,-0.0188965,-0.0653077,-51.4132,9.81166,10,0.0336182,0.0571977
28543,2.59673,2.59674,-0.104962,2.59674,-0.0408135,0.420559,-246.594,-0.0232711,-0.0661201,0.0032959,-0.0136914,-246.194,0,-0.143803,-0.024939,-0.0444596,-51.3636,9.82329,10,0.0277954,0.0545638
28544,2.59673,2.59674,-0.049976,2.59674,-0.04082,0.420501,-246.594,0.00872665,-0.0111407,-0.00483398,-0.00500419,-246.194,0,-0.0888112,-0.0264771,-0.0258601,-51.3145,9.84366,10,0.0124146,0.0444809
28545,2.59673,2.59673,0.00314008,2.59673,-0.0407886,0.420481,-246.594,-0.0116355,0.0419796,-0.012854,0.0161054,-246.194,0,-0.0356995,-0.0325195,-0.0111279,-51.2658,9.77966,10,0.0455933,0.0666152
28546,2.59673,2.59675,-0.228325,2.59675,-0.0407837,0.420399,-246.594,0,-0.189482,-0.00856934,-0.058084,-246.194,0,-0.267169,-0.0325195,-0.0816772,-51.2169,9.74766,10,0.0368042,0.0766326
28547,2.59673,2.59675,-0.219494,2.59675,-0.0408287,0.420346,-246.594,0,-0.180656,-0.00856934,-0.0550819,-246.194,-0.0116355,-0.258331,-0.0265869,-0.0751375,-51.1677,9.95129,10,0.0876709,0.0132946
28548,2.59673,2.59674,-0.109199,2.59674,-0.0408676,0.420305,-246.594,-0.0116355,-0.0703549,-0.0165894,-0.0178326,-246.194,-0.0116355,-0.148043,-0.0324097,-0.0414258,-51.1392,9.64294,10,0.0199951,0.108435
28549,2.59673,2.59676,-0.292837,2.59676,-0.0408515,0.420249,-246.595,-0.0232711,-0.254001,-0.0130737,-0.0703766,-246.194,-0.0436332,-0.331672,-0.0320801,-0.0877806,-51.0703,9.7593,10,0.0435059,0.0720901
28550,2.59673,2.59677,-0.374443,2.59677,-0.0408631,0.420191,-246.595,-0.0116355,-0.335667,-0.0129639,-0.0988645,-246.195,-0.127991,-0.413218,-0.038562,-0.0869979,-51.0207,9.95129,10,0.0641602,0.0141943
28551,2.59673,2.59675,-0.189148,2.59675,-0.0408673,0.420142,-246.595,-0.0116355,-0.150477,-0.0210937,-0.0432992,-246.196,-0.235619,-0.227819,-0.0180176,0.00142605,-50.9706,9.63131,10,0.0343872,0.116059
28552,2.59673,2.59676,-0.296675,2.59676,-0.0408992,0.420081,-246.595,-0.0116355,-0.258147,-0.0210937,-0.0747649,-246.198,-0.319977,-0.335204,-0.0250488,-0.00422485,-50.9206,9.63131,10,0.0299927,0.111478
28553,2.59673,2.59674,-0.0618801,2.59674,-0.0408786,0.420071,-246.595,-0.0116355,-0.0235178,-0.0291138,-0.00219651,-246.199,-0.343248,-0.100242,-0.0182373,0.0751299,-50.8652,9.71567,10,0.0397705,0.087468
28554,2.59673,2.59675,-0.231887,2.59675,-0.0408796,0.419997,-246.595,-0.0116355,-0.193676,-0.0210937,-0.054724,-246.201,-0.31125,-0.270098,-0.0199951,0.0130586,-50.8226,9.65167,10,0.0531738,0.106194
28555,2.59673,2.59676,-0.33921,2.59676,-0.040873,0.41994,-246.595,-0.0116355,-0.30112,-0.0291138,-0.0883986,-246.202,-0.255982,-0.377299,-0.0186768,-0.0375453,-50.7672,9.97165,10,0.0446045,0.00291172
28556,2.59673,2.59677,-0.376307,2.59677,-0.0408745,0.419924,-246.595,-0.0436332,-0.338287,-0.0265869,-0.0897616,-246.203,-0.171624,-0.414326,-0.0265869,-0.0740929,-50.7186,9.67494,10,0.0491089,0.0996175
28557,2.59673,2.59678,-0.476935,2.59678,-0.040828,0.419843,-246.596,-0.151262,-0.438942,-0.040979,-0.087676,-246.204,-0.203622,-0.514929,-0.0286743,-0.0951514,-50.6693,9.93092,10,0.0755859,0.0185786
28558,2.59673,2.59677,-0.430716,2.59677,-0.0408188,0.419806,-246.597,-0.255982,-0.392791,-0.040979,-0.0414359,-246.206,-0.343248,-0.468642,-0.0161499,-0.038269,-50.6207,9.77966,10,0.0609741,0.0678149
28559,2.59673,2.59678,-0.531225,2.59678,-0.04084,0.419776,-246.599,-0.427606,-0.493227,-0.0392212,-0.0194036,-246.207,-0.343248,-0.569223,-0.0384521,-0.0682929,-50.5713,9.6953,10,0.0379028,0.0924249
28560,2.59673,2.59678,-0.478711,2.59678,-0.0408605,0.419723,-246.601,-0.383972,-0.440811,-0.0237305,-0.0179604,-246.21,-0.695223,-0.516611,-0.023291,0.0548536,-50.522,9.91929,10,0.0427368,0.0243208
28561,2.59673,2.59677,-0.426526,2.59677,-0.0408545,0.419685,-246.603,-0.351975,-0.388749,-0.0126343,-0.0117527,-246.213,-0.479966,-0.464302,-0.0151611,0.0031643,-50.4717,9.98328,10,0.0571289,0.00507673
28562,2.59673,2.59676,-0.294436,2.59676,-0.0408807,0.419663,-246.605,-0.471239,-0.256589,-0.0193359,0.0675392,-246.215,-0.267617,-0.332283,-0.0172485,-0.0184867,-50.4224,9.73894,10,0.0151611,0.0809733
28563,2.59673,2.59678,-0.448886,2.59678,-0.0408815,0.419591,-246.608,-0.567232,-0.410841,-0.0218628,0.0480921,-246.216,-0.18326,-0.486931,-0.0269165,-0.0916262,-50.3717,9.83493,10,0.0301025,0.0494215
28564,2.59673,2.5968,-0.686398,2.5968,-0.0409215,0.419527,-246.611,-0.535234,-0.64817,-0.015271,-0.0345614,-246.216,-0.159989,-0.724626,-0.0809692,-0.171441,-50.3236,9.83493,10,0.032959,0.0510302
28565,2.59673,2.59679,-0.616337,2.59679,-0.0409415,0.419452,-246.612,-0.287979,-0.5781,-0.0187866,-0.0886134,-246.218,-0.343248,-0.654573,-0.0541626,-0.0944529,-50.275,9.45968,10,0.0220825,0.168098
28566,2.59673,2.59679,-0.607015,2.59679,-0.0409004,0.419399,-246.614,-0.299615,-0.568855,-0.0191162,-0.0825883,-246.22,-0.439241,-0.645175,-0.0457031,-0.0633623,-50.2267,9.68367,10,0.00505371,0.093968
28567,2.59673,2.59681,-0.787393,2.59681,-0.0408757,0.419351,-246.615,-0.299615,-0.749306,-0.0364746,-0.137259,-246.222,-0.447968,-0.825481,-0.0531738,-0.115257,-50.1774,9.63131,10,0.0473511,0.111669
28568,2.59673,2.5968,-0.721072,2.5968,-0.040862,0.419298,-246.617,-0.523599,-0.683023,-0.0380127,-0.0482966,-246.225,-0.535234,-0.759121,-0.0591064,-0.0685553,-50.127,9.7593,10,0.0448242,0.0721992
28569,2.59673,2.59681,-0.776359,2.59681,-0.0408506,0.419239,-246.621,-0.788307,-0.738126,-0.0196655,0.0137492,-246.227,-0.36361,-0.814591,-0.0413086,-0.13875,-50.0811,9.96292,10,0.0302124,0.0101427
28570,2.59673,2.59683,-0.978356,2.59683,-0.0408602,0.419165,-246.623,-0.191986,-0.94009,-0.0938232,-0.18,-246.228,-0.279253,-1.01662,-0.111511,-0.18,-50.03,9.64294,10,0.0431763,0.109826
28571,2.59673,2.59682,-0.874523,2.59682,-0.0408689,0.419124,-246.624,-0.287979,-0.836417,-0.110632,-0.166163,-246.231,-0.619592,-0.91263,-0.0869019,-0.0884082,-49.9724,9.91929,10,0.0593262,0.0246207
28572,2.59673,2.59683,-0.973028,2.59683,-0.0408608,0.419084,-246.626,-0.375246,-0.935339,-0.11272,-0.169143,-246.237,-1.33227,-1.01072,-0.0704224,0.101089,-49.9237,9.54695,10,0.0374634,0.142277
28573,2.59673,2.59682,-0.938487,2.59682,-0.0408793,0.419051,-246.628,-0.511963,-0.900941,-0.105798,-0.11811,-246.241,-0.567232,-0.976034,-0.0230713,-0.126803,-49.8751,9.67494,10,0.024939,0.097818
28574,2.59673,2.5968,-0.689961,2.5968,-0.0408627,0.419014,-246.632,-0.703949,-0.652238,-0.0605347,0.016608,-246.243,-0.407243,-0.727684,-0.0685547,-0.0967952,-49.8254,9.7273,10,0.0498779,0.0837162
28575,2.59673,2.59682,-0.846096,2.59682,-0.0408414,0.41896,-246.635,-0.471239,-0.80833,-0.0741577,-0.102797,-246.245,-0.523599,-0.883862,-0.102173,-0.108143,-49.7762,9.73894,10,0.0498779,0.0787648
28576,2.59673,2.59682,-0.849103,2.59682,-0.0408211,0.418928,-246.636,-0.159989,-0.811751,-0.14458,-0.18,-246.25,-1.15192,-0.886456,-0.035376,0.0810134,-49.728,9.91929,10,0.0327393,0.0201218
28577,2.59673,2.59683,-1.00994,2.59683,-0.0408342,0.418874,-246.637,-0.247255,-0.972698,-0.133923,-0.18,-246.253,-0.287979,-1.04719,-0.0742676,-0.18,-49.6795,9.7593,10,0.0287842,0.0726082
28578,2.59673,2.59682,-0.834309,2.59682,-0.0408044,0.418849,-246.638,-0.299615,-0.797125,-0.130518,-0.14958,-246.254,-0.383972,-0.871494,-0.11283,-0.146737,-49.6297,9.80293,10,0.0368042,0.0586482
28579,2.59673,2.59683,-0.998044,2.59683,-0.0408098,0.418777,-246.64,-0.439241,-0.961049,-0.149963,-0.158454,-246.258,-0.8843,-1.03504,-0.12832,-0.0444797,-49.5814,10.0589,10,0.0522949,-0.0190915
28580,2.59673,2.59684,-1.04882,2.59684,-0.0407942,0.418705,-246.645,-0.948296,-1.01199,-0.0928345,-0.0182437,-246.265,-1.16355,-1.08564,-0.0325195,0.0235612,-49.5323,9.77093,10,0.0234009,0.0730554
28581,2.59673,2.59688,-1.46401,2.59688,-0.0408201,0.418659,-246.65,-0.907571,-1.42701,-0.0470215,-0.16017,-246.268,-0.471239,-1.50101,-0.10481,-0.18,-49.481,9.91929,10,0.022522,0.0242117
28582,2.59673,2.59685,-1.14181,2.59685,-0.0408431,0.418603,-246.652,-0.511963,-1.10491,-0.154797,-0.18,-246.271,-0.959931,-1.1787,-0.118103,-0.0645407,-49.4315,9.93092,10,0.0215332,0.0214688
28583,2.59673,2.59685,-1.17371,2.59685,-0.0408362,0.418561,-246.656,-0.852302,-1.13706,-0.126343,-0.0841927,-246.278,-0.863938,-1.21036,-0.0190063,-0.107418,-49.3835,9.82329,10,0.0573486,0.0536641
28584,2.59673,2.59685,-1.14355,2.59685,-0.0408791,0.418508,-246.661,-1.05592,-1.10664,-0.0700928,-0.015215,-246.28,-0.619592,-1.18045,-0.108105,-0.169027,-49.3323,9.68367,10,0.00164795,0.0965856
28585,2.59673,2.59688,-1.45513,2.59688,-0.0408689,0.418472,-246.665,-0.555596,-1.41846,-0.140845,-0.18,-246.286,-1.62025,-1.49179,-0.103821,0.0426484,-49.2883,9.86693,10,0.0168091,0.040004
28586,2.59673,2.59689,-1.61685,2.59689,-0.0409085,0.418418,-246.668,-0.639954,-1.58041,-0.126892,-0.18,-246.291,-0.575959,-1.6533,-0.0695435,-0.18,-49.2263,9.53532,10,0.0331787,0.143712
28587,2.59673,2.59686,-1.3082,2.59686,-0.0408831,0.418359,-246.673,-1.26827,-1.27151,-0.138757,-0.000314964,-246.295,-0.735947,-1.34489,-0.143481,-0.18,-49.1777,9.7913,10,0.0420776,0.061282
28588,2.59673,2.59687,-1.45259,2.59687,-0.0408728,0.418319,-246.678,-0.735947,-1.41621,-0.077124,-0.18,-246.302,-1.58825,-1.48897,-0.0117554,0.0252401,-49.1295,9.63131,10,0.0391113,0.11186
28589,2.59673,2.59686,-1.27016,2.59686,-0.0409036,0.418229,-246.681,-0.767945,-1.2338,-0.15304,-0.141689,-246.306,-0.715585,-1.30652,-0.109204,-0.18,-49.0816,9.73894,10,0.040979,0.078683
28590,2.59673,2.59684,-1.07185,2.59684,-0.0409425,0.418184,-246.687,-1.00356,-1.03558,-0.0480103,-0.011023,-246.312,-1.57661,-1.10812,-0.0931641,0.144169,-49.0326,9.85529,10,0.0660278,0.0439466
28591,2.59673,2.59683,-0.94499,2.59683,-0.0409433,0.418179,-246.689,-0.459603,-0.908864,-0.0960205,-0.137675,-246.316,-0.543961,-0.981115,-0.0165894,-0.134407,-48.9839,9.58768,10,0.0115356,0.126229
28592,2.59673,2.59683,-0.963491,2.59683,-0.0409216,0.418141,-246.692,-0.447968,-0.927389,-0.122278,-0.14484,-246.319,-0.479966,-0.999593,-0.107886,-0.157432,-48.9349,9.86693,10,0.0376831,0.0395132
28593,2.59673,2.59684,-1.14789,2.59684,-0.0409403,0.41809,-246.695,-0.767945,-1.11197,-0.0990967,-0.10553,-246.324,-1.30027,-1.18381,-0.0865723,0.0362252,-48.8852,9.87565,10,0.0825073,0.0387716
28594,2.59673,2.59686,-1.24873,2.59686,-0.0409455,0.418013,-246.699,-0.703949,-1.21283,-0.0982178,-0.153559,-246.328,-0.523599,-1.28464,-0.0343872,-0.18,-48.8367,9.55568,10,0.0544922,0.136246
28595,2.59673,2.59687,-1.33769,2.59687,-0.0409519,0.418008,-246.702,-0.575959,-1.30168,-0.154687,-0.18,-246.33,-0.587594,-1.37369,-0.108325,-0.18,-48.7879,9.68367,10,0.0743774,0.0961766
28596,2.59673,2.59688,-1.50763,2.59688,-0.0409271,0.417942,-246.706,-0.916298,-1.47202,-0.151501,-0.166857,-246.338,-1.86459,-1.54323,-0.068335,0.104421,-48.739,9.66331,10,0.0654785,0.103151
28597,2.59673,2.59688,-1.49832,2.59688,-0.0409322,0.417909,-246.712,-1.19555,-1.46251,-0.0688843,-0.0815649,-246.342,-0.639954,-1.53413,-0.116345,-0.18,-48.6891,9.7913,10,0.0507568,0.0604913
28598,2.59673,2.59687,-1.4281,2.59687,-0.040941,0.417855,-246.716,-0.735947,-1.39241,-0.12854,-0.18,-246.347,-1.30027,-1.46378,-0.116455,-0.0463246,-48.6401,9.88729,10,0.0344971,0.0332203
28599,2.59673,2.59687,-1.3832,2.59687,-0.0409294,0.41778,-246.722,-1.35554,-1.34759,-0.117993,0.00540244,-246.354,-0.767945,-1.41882,-0.0204346,-0.18,-48.5898,9.82329,10,0.0516357,0.053555
28600,2.59673,2.59688,-1.43666,2.59688,-0.0409385,0.417726,-246.728,-0.971567,-1.40092,-0.0689941,-0.132283,-246.359,-1.08792,-1.47239,-0.125574,-0.114258,-48.5338,10.0793,10,0.0383423,-0.0269659
28601,2.59673,2.59692,-1.89346,2.59692,-0.0409915,0.417681,-246.732,-0.863938,-1.85808,-0.149524,-0.18,-246.366,-0.916298,-1.92883,-0.0162598,-0.18,-48.4843,9.56731,10,0.0500977,0.135003
28602,2.59673,2.59691,-1.73599,2.59691,-0.0409726,0.417648,-246.738,-1.30027,-1.7004,-0.132825,-0.120651,-246.37,-0.927933,-1.77158,-0.137109,-0.18,-48.4353,9.84366,10,0.0179077,0.0462805
28603,2.59673,2.59693,-1.97462,2.59693,-0.0409482,0.417608,-246.744,-1.10828,-1.93925,-0.150732,-0.18,-246.378,-1.32354,-2.00998,-0.0335083,-0.18,-48.3865,9.74766,10,0.0301025,0.0784322
28604,2.59673,2.59694,-2.05576,2.59694,-0.0409331,0.417554,-246.752,-1.78024,-2.02029,-0.106238,-0.0741338,-246.385,-1.7046,-2.09123,-0.121509,-0.113845,-48.3476,9.77093,10,0.0327393,0.0695654
28605,2.59673,2.59693,-1.96448,2.59693,-0.0409565,0.417504,-246.757,-1.26827,-1.92921,-0.148096,-0.18,-246.393,-0.927933,-1.99975,-0.0472412,-0.18,-48.2979,9.61095,10,0.0469116,0.118153
28606,2.59673,2.59692,-1.87387,2.59692,-0.0409482,0.41742,-246.767,-1.4079,-1.83859,-0.0656982,-0.130906,-246.402,-2.53655,-1.90914,-0.121289,0.18,-48.2398,9.66331,10,0.0672363,0.103151
28607,2.59673,2.5969,-1.65246,2.5969,-0.0409546,0.417387,-246.775,-1.82387,-1.61703,-0.108435,0.0654364,-246.409,-1.39626,-1.68789,-0.115576,-0.0861639,-48.1904,9.81166,10,0.0738281,0.055998
